"aou","stateroute","nObs","abundTrend","trendInt","trendPval","obsTrend","obsPval"
3370,34055,22,-0.00376130772135049,8.99558552373922,0.815662601207156,-0.385648789234961,0.376432634749429
4880,34055,23,0.075164956203027,-147.617545679424,9.09533405844801e-21,0.324656487813007,0.0542530775836436
5980,34055,23,0.0127171687903402,-21.5228688707402,0.00671904198896283,-0.450194823255765,8.0627161651501e-05
3940,34055,23,-0.0052347747681729,11.7277305585816,0.771059635010593,-0.426596619718601,0.303298869343504
3870,34055,21,0.00604930428540499,-10.704871613461,0.730501630600631,0.783883006870597,0.00206015608544969
5290,34055,23,0.032364789260073,-62.5462824566902,0.00304246727018244,0.311344447735593,0.134542809034189
4930,34055,23,0.0339808185008119,-62.628065587925,3.63288103563079e-51,-0.243851381596754,4.60066638651719e-06
3160,34055,23,0.0117384149168079,-19.7279024006525,0.0211134516817506,0.231054710443483,0.0148356197278119
6310,34055,14,0.0590049331101573,-117.465044248009,0.0768808300688547,-0.426812106085667,0.687927086342594
6100,34055,12,-0.0699732400060951,141.08373062639,0.125393509062993,NA,NA
7510,34055,13,-0.0111584885538896,23.521777202063,0.608267024407789,NA,NA
4520,34055,19,-0.0158209558162255,32.9856399670111,0.383154090277436,-1.10359256202659,0.0368858165113431
6240,34055,12,0.0355713701312011,-71.0478811390398,0.546697063453016,-0.0237163830998228,0.984143593940602
3870,34056,23,-0.0401991586192482,82.0931447693429,0.00774655416741934,-0.63012643868065,0.235357171625889
4060,34056,20,-0.0521590569523166,105.610496378637,0.0095954336566417,0.99839527147998,0.00332589925839186
3940,34056,22,0.0122592485828403,-23.4614254261181,0.536735721151316,0.650440161534257,0.209962809068997
4090,34056,23,-0.0830246059297459,168.530000405037,1.06820646016173e-13,-1.19907524392809,0.00239798778199765
3930,34056,11,-0.0231097883017195,46.5564184455278,0.63486770050311,-0.521720148502545,0.654072378022672
3370,34056,17,-0.00481752233977027,10.7673915678685,0.83718306532326,-0.477739886486143,0.531358223505533
4520,34056,24,0.0325306704026075,-63.9954294317521,0.0562641126965705,-0.11251882968211,0.881084473662539
7210,34056,24,0.00045831135270046,0.302734007329474,0.978337035779076,-1.21569022190879,0.236420889418704
5980,34056,24,0.0290083188440038,-54.5621031162977,2.41581722502055e-08,-0.0444141906100256,0.83882039983447
7180,34056,23,0.0294932295093974,-57.1211318793559,0.0110000280854554,0.673203789630312,0.0626586492669505
6810,34056,24,-0.00293418327315321,8.16507798702852,0.767418919493777,0.513028437148892,0.0648534301648103
7270,34056,19,0.015432933630587,-29.8812311146237,0.510267928599649,-0.16802549694559,0.830362756408839
5870,34056,20,0.0323763371448805,-64.1635230408222,0.173357023649789,0.363006628780333,0.64987885021302
7360,34056,20,-0.00551873691189214,12.139333595711,0.804356534431775,-1.14600966722188,0.271410852472738
7040,34056,22,-0.00337068544174238,7.46919437084335,0.88355991145702,-0.0616417903325777,0.93604242142825
4120,34056,21,0.0119381252310779,-22.7803097273503,0.531252678483002,0.609002179477233,0.244076168883219
4950,34056,24,0.0142586935991537,-26.048685211324,0.104234027266831,0.535739319705999,0.0449829912383964
2890,34056,24,-0.0520121444562985,107.636341748749,1.21804172338973e-19,-0.266949876109301,0.109116969929766
5290,34056,24,0.0165368488337009,-31.4380252447529,0.211920446065765,-0.117083270859327,0.82687189002038
5930,34056,24,-0.0183210842405318,39.9550416827389,0.00299854027521776,0.124077062856601,0.502700448256186
4930,34056,24,-0.0129779670765163,30.7262273686218,1.04072343499492e-05,-0.309768760733653,0.00458775994342253
3160,34056,24,-0.0508867323670792,106.140075028394,1.79572675446484e-38,0.182122904428701,0.0571341244826374
5070,34056,17,-0.00195346817864979,4.69704736506678,0.93469047192034,-0.805738753196407,0.443698643126258
4880,34056,24,0.0262678374013273,-49.195749195832,2.0959172934256e-06,0.128313630409435,0.546089966628787
4050,34056,11,-0.040454438648653,81.2304916881273,0.343786600830638,-0.645249900010392,0.569157321765029
7310,34056,24,-0.00274996726090794,7.60649825557435,0.800928420011066,0.356343177942253,0.272786128526547
7510,34056,16,0.0154128904482727,-30.3728649896179,0.662469744338449,-0.32961278334142,0.772681857367965
7610,34056,24,-0.00456998986074926,13.1258165579429,0.285477340307659,0.408420043512905,0.000957657485238445
4770,34056,24,-0.054209089330795,110.852976707119,1.79489970902885e-07,-0.383564110387881,0.220211420942468
5110,34056,24,-0.0616033655831111,128.07349796993,3.84348941821017e-86,-0.303347923024689,0.0005138015668433
4610,34056,18,0.00560757306918935,-10.343774280332,0.849885224663674,-0.826511273493188,0.449657237177155
4280,34056,16,-1.277836592663e-15,0.405465108110724,0.99999999999997,NA,NA
6830,34056,16,0.0598526888372814,-119.31355637799,0.0393253923453172,NA,NA
6280,34056,11,0.00250415772832329,-4.85596243695569,0.953446051114699,NA,NA
6190,34056,11,0.0112940665316011,-21.1441577206793,0.686073105551904,NA,NA
6370,34056,10,-5.70722642369172e-15,0.182321556805529,0.999999999999925,NA,NA
6480,34056,12,0.0375470445395656,-75.347012844172,0.596787277344458,NA,NA
4650,34057,11,-0.0199373227493915,40.011241546586,0.725753298278021,0.119289453403149,0.885066058052838
2890,34057,22,-0.0703393099185437,144.773121774361,8.94121220431535e-46,-0.642983432623362,8.59301613053413e-09
5980,34057,22,0.00507106865069504,-6.68408101540837,0.358539129001426,-0.529654727661829,0.0042450860586721
4090,34057,22,-0.05232365586656,106.922998151735,6.99003638068699e-06,-0.471231441866723,0.0860710270436212
4770,34057,22,-0.0668456246510222,136.070627804668,7.09744858901245e-09,-0.019078244809429,0.929161138686466
5070,34057,18,-0.00972902077972142,20.682323564172,0.617660196553472,0.494497976967719,0.211692026664605
6810,34057,22,-0.0397180106934787,81.8947524043839,0.000105209906091019,-0.271906624923717,0.260755004971905
7040,34057,17,0.0268803692119387,-53.3175856141926,0.340914316012948,0.163824750951602,0.819562256730058
4610,34057,20,0.00567762676002889,-10.2829788201983,0.770505805407902,0.0689157600835432,0.888650478594364
3160,34057,22,-0.0198262510517836,43.6557657103117,9.54017808853653e-06,-0.0329724490435304,0.761568866830027
7180,34057,22,0.0316887455443904,-61.7961690533401,0.0171012663095,0.447977508547576,0.208854101972066
6830,34057,17,-0.0168038943324523,34.6848437727897,0.493240108569114,-0.797654503212564,0.227125369041603
5930,34057,22,-0.0172902846233938,37.8569968268867,0.00687885566063872,-0.0217518202061101,0.889662086216518
4950,34057,21,0.0355503720752628,-69.2227815093979,0.00183226388205637,0.953456536611263,0.000383399134450972
4120,34057,20,-0.0298223253371948,60.8884003204555,0.108893791819811,-0.0812338922415353,0.850107014532552
5870,34057,18,0.000265317143064331,0.383897062473811,0.990811701368445,-0.507076370719238,0.45683039890783
4930,34057,22,0.0082188945684284,-11.6827268800631,0.00412695267936647,0.468495750357299,6.63557791781311e-12
5290,34057,22,0.00437353119437929,-7.2994542386529,0.772359413640102,-1.00934394900967,0.102494107261221
4880,34057,22,0.00102658355387721,1.42132255995914,0.852777148753003,-0.633577078737378,0.000813975456612013
3940,34057,20,-0.046924730725574,94.873936060139,0.0404248467447053,-0.971220197370149,0.132776626088038
7610,34057,22,-0.0602319411829771,125.140260379149,3.54179397430198e-63,-0.778293053017397,9.45146024843433e-18
7310,34057,21,-0.0592375684199102,121.531741554013,1.99383601417818e-13,-0.936375691596416,1.73627269260239e-05
5110,34057,22,-0.0537013880549206,112.042112208382,1.02617903199136e-50,-0.182644541169058,0.01588192229721
4060,34057,20,-0.0533005707988387,108.131656171302,0.00367133238532238,0.148817610236679,0.647051042223555
7210,34057,21,-0.0295753449207755,61.3447876929594,0.00925456132337847,-0.71127417971927,0.0346449838349914
4520,34057,18,0.0295965002910948,-58.3541367654875,0.136768098888001,0.754606046455289,0.195438087851239
7360,34057,17,-0.00279216118144238,6.56542919771997,0.895881977244601,-0.30750478254535,0.690605414985857
6190,34057,15,0.00310715630526244,-4.69940636354548,0.863695805480805,-0.394543864174434,0.537641194447452
3870,34057,15,-0.071889361966932,145.066416741317,0.0106796520111827,-1.09777116066175,0.14106512584063
5950,34057,13,0.0434567786246059,-86.8387615443812,0.211854303622991,0.922548926101579,0.31783154528565
3370,34057,18,0.0371452083595222,-73.492109156524,0.0816714899517063,NA,NA
7270,34057,12,0.0162985626749048,-32.2953776557053,0.648936367334279,NA,NA
7510,34057,12,0.00697324514628293,-13.5994302177769,0.860389388697621,NA,NA
4880,34058,12,-0.0660753962598708,134.890179315057,3.34628407142388e-07,-0.207924501278548,0.307151198756203
5980,34058,12,-0.0057413690949054,15.5256252504577,0.3672091958789,-0.276460714074909,0.0170029185436007
5070,34058,10,-0.0513583496402565,104.642322870633,0.0307559489422425,-1.10743654932152,0.0183239093426329
3870,34058,11,-0.0597190378820217,121.088068592513,0.0198727325028509,-0.386283667229463,0.325719809263263
2890,34058,12,-0.0559094210456944,115.237761107263,1.73215157492354e-09,-0.509644444016165,0.0023098383514706
4120,34058,10,-0.0519444510107769,105.373810791623,0.0615414145782642,-0.239082014710567,0.631058150394106
7210,34058,11,0.0141110112298191,-26.3186001725015,0.462418764786651,-0.640128204966705,0.109617171093336
4610,34058,12,0.000310254955284268,1.38065799631464,0.9859458629341,-0.296111292205509,0.362324043750896
7360,34058,11,-0.0298972727074467,61.2426623190106,0.242587124462069,-0.605483360020043,0.410380080063075
6810,34058,12,-0.0148686249086228,32.6817741325725,0.178325665863698,-0.190778318834144,0.321571463672886
4930,34058,12,-0.0299267798582857,64.1693013947549,4.19635187561704e-07,-1.16303046776905,3.83687073825064e-15
4950,34058,11,-0.00350954303897647,8.94917362032566,0.852427158648926,0.317473025538649,0.227503008576083
5930,34058,12,-0.0488861480708573,101.276153103072,2.44840481550542e-08,-0.39648435035207,0.0100305537528526
4060,34058,12,-0.0593021898533059,119.792531274029,0.0357820052982661,-0.39317225621279,0.415539927657096
3160,34058,12,-0.0382510574133589,80.47370565677,1.9652258910521e-08,-0.298280841584167,0.0116536951658128
7180,34058,12,-0.0138126544441653,29.7988173856491,0.389789373950172,-0.0506852735612356,0.849473170959706
5110,34058,12,-0.0796757019845648,163.7803846526,1.63947208181381e-43,-0.459936942181264,1.38775676223254e-06
5290,34058,12,-0.100608410160539,203.525839411407,8.70776237006831e-09,-0.87697990849656,0.00581776260221821
3940,34058,12,0.00448807313653991,-7.6726866879322,0.8592256972234,-0.606186858049133,0.251640106459688
4770,34058,12,-0.0814186876271251,165.110963334513,1.06272581661544e-06,-0.218572809948402,0.385768863066472
7310,34058,12,-0.0619652210990238,126.574749383667,1.40661291542736e-05,-1.38755650944722,0.000140144015176764
5870,34058,12,0.0311176446191576,-60.7808958271676,0.184418110111408,-1.03513986744393,0.0835988047786553
4090,34058,12,0.022679805984741,-43.3772500489288,0.192620374504224,-0.177152935782694,0.571369340957189
7610,34058,12,-0.0100723780130083,24.505752132737,0.0641890631738693,-0.253856349773102,0.00932279749506421
7510,34058,11,0.0599590937435515,-118.555705652149,0.0200237973030453,-0.113121937183459,0.785068883601768
4520,34058,12,-0.0440111571943984,89.4651724135049,0.0692571898117015,-0.268574062362901,0.513359363490035
6190,34058,10,-0.0123886562307403,26.697675205225,0.551286136720213,-0.431434081378042,0.230486214331673
7610,34059,25,-0.058285440487477,119.480304130993,3.26324436736136e-14,-0.18509663901084,0.66514050719722
7040,34059,16,-0.0261608424760124,52.9468022945918,0.47216555330349,-0.206543862950856,0.860853228157928
4120,34059,15,-0.0284108691816797,57.6309074852201,0.39445486443021,NA,NA
3390,34059,20,0.0428529413067258,-84.785294055597,0.0316381884415877,0.958713738699262,0.00737786746831032
4280,34059,23,0.0650480445515003,-128.836600752847,1.85877062647171e-05,-2.30025706297744,0.0232581727804424
4650,34059,21,-0.0894968641835673,180.088191823807,0.000212721329715437,3.2819253494308,5.46497341175057e-12
4520,34059,25,-0.0146167867161137,31.3538383229375,0.163303170152177,0.310828274083913,0.398442046664085
3870,34059,25,-0.0573916771716613,117.281430369976,1.10785914471509e-09,1.41592308164741,2.04622884462464e-07
4090,34059,25,-0.0190805204607038,41.3006431743369,0.00265779776133101,0.343739904789937,0.127350932419676
3940,34059,18,-0.0499207874502837,101.038542753354,0.0338011461095867,1.68120628809772,0.00103528696680452
4610,34059,23,-0.030526927130361,62.5990583303893,0.0512336717577921,1.50817612188001,5.48458039340757e-05
4060,34059,23,-0.0736187607860336,148.821856940658,6.63548527768827e-06,-0.406435196014259,0.695890319033861
3160,34059,25,0.00652202965512973,-9.24471352635204,0.134894404975617,-0.214818804275574,0.205080033703578
7550,34059,24,-0.0360477240508746,73.7062472559566,0.0135056697098317,0.352258791726554,0.523118402402592
7360,34059,18,-0.0413469500705329,84.2440312261435,0.0370834956507607,1.59632676583891,8.83466289059569e-05
6830,34059,25,-0.00467864575781874,11.7596089665978,0.600936511253287,0.380591082267025,0.187681854110641
4930,34059,25,-0.00333803363005269,11.4714969164072,0.215829656103805,-1.34082373655885,6.83637968646456e-13
4050,34059,24,0.00346357043112725,-5.42279291475297,0.813910122126585,-0.173470713279675,0.747320845409027
5110,34059,25,-0.0659652457958074,136.12752996636,2.60709939059665e-58,0.292392762472791,0.128612067660016
4900,34059,25,0.0383847789095689,-75.086573683479,0.00128906473483655,0.100754674586456,0.765079389881786
5870,34059,25,-0.0340220384506268,69.4461575582021,0.0288619240167878,0.75170987069565,0.140042629885581
7510,34059,18,0.0126950119165831,-24.4253879757728,0.590785976002881,2.38759201343081,6.44328850140435e-10
4880,34059,25,0.0189199779810891,-34.0961097721712,1.65012147542848e-05,0.270922275831889,0.0368367346384978
4950,34059,25,-0.00331297912653966,9.90495672122623,0.564929356070072,-0.0479369717743451,0.827797149088632
7310,34059,25,-0.00386465880661779,10.9827972185528,0.507841119604934,0.833706626323764,1.31973232832717e-07
5980,34059,25,-0.000870424910750378,5.492401359849,0.847480275459035,0.728283378878349,6.14128310197238e-09
7180,34059,25,-0.00115430488492119,5.24824626419168,0.865109093698715,0.256886214157393,0.256057213029078
7270,34059,20,-0.0214876180629235,44.52906555992,0.198483943286221,0.869413996613616,0.0463693656302268
2890,34059,25,-0.0598852586799709,122.414669813784,1.00676688820228e-11,-0.992841134402921,0.169149047876131
6310,34059,25,0.0149479993519406,-28.0379679056587,0.187901715592165,1.0808550424945,2.47752672197299e-05
3370,34059,20,-0.00898767674640955,18.5639545364714,0.706798703173762,NA,NA
5070,34059,24,-0.0441942134147589,89.2314096826073,0.0355239720389299,0.557271742106485,0.477550151066418
6770,34059,15,-0.038159804720317,76.7663718517643,0.295467828297943,1.77323237682873,0.0245240196801873
5930,34059,25,-0.0222925752442836,48.4916444854668,3.04394375569881e-07,0.544531769231052,0.000174515795799418
5290,34059,24,-0.00963114188570422,21.5563205027322,0.341752548036627,-0.0604969194727029,0.875043076073706
6280,34059,16,-0.0138138764157399,28.1957392102597,0.644767027366214,0.751647932540115,0.321052724302308
4770,34059,24,-0.0152396489065121,32.2747674711748,0.245138408256783,-0.453022986978237,0.458216327308526
6240,34059,20,-0.0175489642138473,35.8967920940805,0.438921668933245,1.09135767346972,0.0523065543989461
6100,34059,23,0.0453468319385389,-89.5888713887583,0.00670922169067359,0.472243293657888,0.20500030747182
6810,34059,25,-0.0552500028776183,113.00775746616,3.2373572435562e-09,1.70845284529355,2.32565548367556e-12
6370,34059,18,0.00335400027648186,-6.07939605810558,0.916981235360676,1.26364164977346,0.0458024877730997
3930,34059,13,0.0116648262272023,-23.1776403780009,0.768587977424925,NA,NA
3680,34059,16,0.0162321229595659,-31.4793316540625,0.456303146884308,-0.146015943754189,0.82137215594319
6190,34059,12,0.0350590978597668,-69.1515918054637,0.226492641868557,NA,NA
4520,34060,24,0.0194410405110069,-37.1588546027819,0.0928116681591534,-0.0225924514951543,0.930850817986508
4930,34060,25,0.00603939530012564,-8.46392523585588,0.182898095139937,0.0240397530398887,0.810960417177235
4050,34060,12,0.0533057377861593,-106.19761997781,0.121677150672118,-1.10683018572888,0.281208793464827
4610,34060,25,0.026391103472755,-50.6215677005152,0.00322773611148618,0.0546647724306569,0.783553175103997
4090,34060,24,0.0503969909812761,-98.3144284312801,1.93589353183097e-10,-1.01894350456152,0.000523987197428215
6480,34060,19,0.0740225634772495,-147.306277945935,0.000296629729892717,0.24476781528741,0.548118267391887
4120,34060,17,-0.0717793875567138,144.688442809103,0.00551115360909631,0.292925476160345,0.410631240144132
4950,34060,25,0.0149742366318194,-27.1812628523634,0.0275759388582043,0.0226588277898193,0.881396730830652
3370,34060,17,0.00366158611475797,-6.5336528726748,0.873207854794125,-0.83711997633299,0.414843542433685
3160,34060,25,0.0146443717495899,-25.7536377726919,0.00141614214079524,0.122570878513992,0.21625523136327
6770,34060,21,0.052303238399854,-104.085159345687,0.0160295293394618,-0.174785423200999,0.738038812928025
6100,34060,24,0.0388791110728887,-76.244959113308,0.00147451529097344,0.234426995674522,0.34623084350566
5290,34060,25,0.0167311458285807,-31.3205280104067,0.0504012569355157,0.683415676284495,1.41192619308665e-05
5870,34060,23,0.0495437725026277,-97.6231454269396,0.000126755386982212,0.351375278922629,0.175217596749983
7210,34060,25,0.0422529929078672,-83.4814367542531,0.00418268699150125,0.40348296957407,0.16710332359425
6310,34060,22,0.108309693279557,-215.625543869832,2.55400813301607e-12,-1.30325641324754,0.0264785228996975
7180,34060,25,0.0846102254935458,-167.700944914366,1.84267979814917e-15,0.448253941889211,0.0216661894800088
6240,34060,19,0.059218012738708,-117.860279400182,0.00606005363222335,0.0734406952155795,0.858307948319128
3940,34060,24,0.0157624149581466,-29.9874349712157,0.231627153015121,-0.176366058420139,0.566504303384569
4770,34060,25,-0.0258604313031613,54.3447237397409,0.00155968889946048,-0.254603018176638,0.179253755820955
2890,34060,25,-0.0424306852462881,88.0589432573511,3.0054016790302e-11,-0.272155697181417,0.0566793438279416
7510,34060,23,0.0850836629905295,-168.161675467576,1.05041428559017e-18,-0.395483927090552,0.0958761115322683
7360,34060,24,0.0307737936065003,-59.8238168835246,0.00615267434142308,0.0544192718845705,0.825239201598363
7550,34060,24,0.0259741062763746,-50.7743958995238,0.0914899734941449,-0.245091852536486,0.512141937354659
7610,34060,25,-0.0238672159923409,51.5035791998175,6.91275151377533e-08,0.19205563267258,0.0298865811337217
6280,34060,18,0.0671692928006781,-133.980775149651,0.00281067541853442,0.376954119684347,0.341334594245192
5070,34060,15,0.010002725287889,-19.3020282898203,0.66773563755134,0.38139152001111,0.348640862643651
6830,34060,23,0.0462341101167253,-90.8224801982331,0.00019045461119897,-0.166751181630222,0.542224778152148
5930,34060,25,0.0323731809283845,-61.2409610437479,2.27502304629808e-13,0.278583572321718,0.00223743125279792
4060,34060,17,-0.0651996126944504,131.553943733046,0.00517745554634348,0.953833724454754,0.00798372929201609
4880,34060,25,0.0187698081498609,-34.1981949990944,0.000282671219127796,-0.238225631359905,0.0610550424238696
5980,34060,25,0.0111850182793195,-18.2734291999047,0.00173588999659929,-0.129754669927208,0.122251632140023
7270,34060,25,-0.0144596455214032,30.8706384265061,0.206952226593412,-0.740513079030223,0.0247030564680621
4650,34060,19,0.129308658025819,-258.182762656843,8.69640580904632e-10,-0.506128036697039,0.275926097987944
6080,34060,20,0.0410318451023614,-81.5949784608867,0.115211692538897,-0.575850473686678,0.341547178400132
7310,34060,25,0.0862960104624556,-170.317623042958,4.42004387193394e-30,0.0531598854660246,0.736374892258545
5110,34060,24,-0.0500655842330018,103.188699209391,1.98678668572239e-12,-0.4058338870094,0.0120580012782758
3870,34060,25,-0.0100500697155189,22.3291221257611,0.291634874405688,-0.143193561821469,0.513314789940974
6810,34060,25,0.0157843463280835,-29.0448731372122,0.0409433526511953,-0.0642270223116695,0.718169269686404
7040,34060,19,-0.00490179970508175,10.5511167848036,0.825608071929538,-0.232679249193959,0.633707200800806
4280,34060,21,0.0256102333876402,-50.7598285673292,0.25923247262886,0.34637995985581,0.469167083633985
6190,34060,12,0.0784984850637362,-156.087077360962,0.000360242158508639,0.856620292518516,0.0835135896131271
6310,34061,25,0.0292626555125813,-57.0470924339856,0.0290530760640019,0.356164013615686,0.324324580606522
5290,34061,25,-0.0265255931255543,55.4298103337913,0.00486261850839455,0.818374129565949,0.00461759511240488
5930,34061,25,-0.0175914457574463,38.8535912055315,0.00029150086978143,0.502583739590882,0.00172705525429139
7550,34061,25,-0.0140185166376573,30.0738244261226,0.199236199241026,-0.0207354153774193,0.962357783643686
6100,34061,25,0.0414459730825123,-81.3071212040336,0.000885719520395928,-1.55481334975127,0.0317838582149384
7040,34061,21,0.0115815496495124,-22.423962253931,0.565046021013815,NA,NA
6770,34061,18,-0.000355997946047096,1.31400189708601,0.988454870584801,-0.596310037855069,0.574411235696207
7310,34061,25,0.0129239374961633,-23.1562672569932,0.085190469291391,0.237103480657153,0.308129485167996
4050,34061,23,0.0312357946311202,-61.4385583855679,0.0820647341697991,0.0766343216637724,0.879516714442674
3160,34061,25,-0.00466750779318133,13.477292087054,0.212944154622319,-0.84872055113224,4.21319350387736e-05
6810,34061,25,-0.0565494215346426,115.695731302069,2.64783754237177e-10,1.60373937777436,3.86887705610404e-11
6830,34061,25,0.018846673388747,-35.31106980486,0.0298637089915632,-0.118874389392408,0.692934934751157
7360,34061,21,-0.010702859704421,22.4649563388453,0.599347284646911,0.498303186387258,0.39493106828897
7510,34061,11,8.20428649230256e-12,0.470003612867896,0.999999999818117,1.92789164339063,0.0031302431959409
3870,34061,25,-0.0438325839740633,89.7653990475958,8.96631278452816e-05,0.9989855169142,0.0044169695698795
4610,34061,22,-0.0185096196569198,38.3139071832897,0.30768918971113,0.100098333728753,0.876658532232103
7180,34061,25,0.0169947847508072,-31.5369217182518,0.0431364024968968,-0.778654190320208,0.0485727125209308
7270,34061,22,0.0170319366355107,-33.1153919078386,0.385040057111228,0.388445563083196,0.45427701961508
4880,34061,25,0.0268821217124771,-50.4190050110558,3.76605523550962e-07,0.383530722061754,0.00733940594635255
4520,34061,25,0.00986829983731283,-17.9747908629882,0.41141146948278,-0.821089320366417,0.171820073248576
5870,34061,25,-0.00553964725127986,13.1072801259491,0.608081088595276,-0.329913354934806,0.486344794361335
4090,34061,25,-0.00309401431343494,9.00702651114246,0.669222081372253,-0.20454429779608,0.490068936077173
5110,34061,24,-0.113005843743186,230.21937430726,2.46959104671611e-140,NA,NA
4770,34061,25,-0.0508938640725358,104.584434543534,2.09478484369911e-10,0.320180519691846,0.349370109910838
4950,34061,25,0.00432090852869722,-5.68058324151156,0.51636986093061,-0.54546170255403,0.0723655143275667
7610,34061,25,-0.0609715590606479,125.720732671483,3.69491020520616e-34,0.242452832506337,0.299355371183089
3370,34061,24,-0.035515162956936,72.3600323699879,0.0332551108382394,0.624830512315025,0.269955203602678
4930,34061,25,-0.033001598469433,70.0423845491879,2.03499464439128e-15,-0.803111833708805,0.00255781094346424
5980,34061,25,-0.00420361269739654,12.0050336612863,0.392500932008374,0.759908977813466,2.87497607864112e-08
2890,34061,25,-0.0673467248789129,137.945506419001,1.63844148686163e-24,-0.0950675214325503,0.79758559890789
4060,34061,14,-0.10084478405785,202.655600744546,0.00143830572752875,NA,NA
6190,34061,14,-0.009492575700028,20.5087030274809,0.659350354965393,NA,NA
3940,34061,15,0.0179020348237548,-35.2809252079433,0.592772910936965,-0.809576996746398,0.462782189389067
6080,34061,14,-0.0355026421533625,71.5367401628668,0.314354369662916,NA,NA
5070,34061,22,0.00481588618074206,-9.19314033773116,0.854311216880791,1.27607326658322,0.0230739773284835
4120,34061,19,-0.0535337687148634,108.097605932673,0.0133564701527613,NA,NA
4280,34061,17,-0.00398999372223551,8.88454154450936,0.862743672529018,-0.840714200482569,0.425189750044468
6280,34061,16,0.0391838422141194,-78.0325292870342,0.19842115592034,-0.962096616630524,0.378627802287885
6240,34061,16,-0.00360885836636271,7.81530073565918,0.897505935152773,0.153304911487994,0.85223123712603
3680,34061,11,0.00121089449446185,-1.88165609253493,0.974921759246941,NA,NA
3390,34061,10,0.00869497002428749,-17.3527054090556,0.866939743316591,1.76955598914734,0.00602980000673139
6370,34061,11,0,4.6760103635154e-11,1,1.09861228862136,0.247233609580009
7180,34062,20,0.054053159072912,-105.88067142797,2.375332060002e-10,0.294288102872275,0.088867871722369
4090,34062,20,0.0377113431070812,-73.7818283272149,0.00136919561615986,0.132003591164266,0.602634855416938
7360,34062,20,-0.0242741365921392,50.5621081605514,0.0304782754125354,-0.449878264632251,0.112874581587109
6810,34062,20,0.0150312809688957,-27.165617323189,0.0227144708607998,-0.168991339395703,0.283441789955516
6770,34062,19,0.053021545760787,-104.765839230282,0.000132977684433023,0.398562728653078,0.139093754626504
3940,34062,19,0.00406504656435278,-6.76179835839783,0.781197229402786,0.00153286123186245,0.996728366558452
5980,34062,20,0.00321476511692927,-2.41308491572126,0.400959194050162,0.0221594604146713,0.791573307987428
4650,34062,13,0.0369695019125156,-73.2717574107111,0.0847791807695381,-0.999971931532711,0.325326478373254
5930,34062,20,0.0285259518945803,-53.8666361035088,3.04376038391127e-07,-0.100702003771927,0.440706889724187
7510,34062,19,-0.0449001230185297,92.3139036085393,1.18635378939086e-06,0.155776778989998,0.36473910161603
5290,34062,20,0.0163179521022782,-30.4980667404712,0.0866287919677325,0.104911672891604,0.608759418553142
6830,34062,20,0.0512933891114263,-100.093465926315,2.69639746854554e-11,-0.444528473808055,0.0325563430158159
4520,34062,20,0.00603093151372596,-10.2777795206465,0.611951533104821,-0.811860650944524,0.027723123951533
7210,34062,15,0.0610856796468508,-121.737370961739,0.0124279882813325,-0.983759448784664,0.332246933982298
6240,34062,20,0.0184924698579421,-35.7343821845486,0.198522383366429,0.616531069585269,0.0180977593135318
6480,34062,18,0.0378736258939918,-74.7246619792502,0.0247332497380587,0.203313452645071,0.551904264429501
7550,34062,20,0.0229060544735098,-44.1657266875754,0.0553344993889695,0.260709400500863,0.285963717569244
6280,34062,13,0.0119789095094512,-23.5195833795276,0.666845218236745,-0.390320001336994,0.714033953077754
4770,34062,20,0.0079690902068775,-13.8104899547892,0.415263660082988,-0.0598629930244044,0.787723306611142
4950,34062,20,-0.0377137874505265,78.2588861140133,1.00476405961533e-06,-0.49944921879996,0.00978387458092696
7040,34062,18,-0.0280603094370506,57.4288726707334,0.08648787216657,-0.0786429295530843,0.820578044607231
4880,34062,20,0.0356514223905421,-67.8039336862955,2.44540509843648e-14,0.088286990332152,0.387830716235899
6310,34062,20,0.0576164563357472,-112.947174818157,9.08934806787513e-12,-0.33667021290152,0.122055382477395
6730,34062,18,-0.0270949873774958,55.8952873703666,0.0415174944827678,-0.581566378502823,0.1002046914436
7270,34062,15,0.0629211271615227,-124.634664437092,0.000130216195968829,-0.256887907566469,0.485577692885671
4120,34062,14,0.00505357178612012,-9.53571882922022,0.825608382782045,-0.290877208267007,0.600341249571893
4930,34062,20,-0.0412370273902771,86.326279840878,2.1386803553004e-19,0.116099314413031,0.192870509888386
7610,34062,20,-0.0493858526192518,102.442960899778,1.12377935787232e-21,-0.104746385454453,0.327756524532083
3870,34062,19,-0.0294775590444996,60.9559298015847,0.00877391133064546,0.0624016078985782,0.786921921194067
5870,34062,20,0.0258757190608288,-48.7722140551323,2.55834089186085e-05,0.125570334160185,0.341857384659834
7310,34062,20,0.0413591947218922,-80.0675097839889,7.00214846629727e-09,-0.118414512772356,0.483830039645038
4171,34062,15,-0.0803110057275697,162.132581039368,5.35740434352571e-05,0.169165411551581,0.623181191995236
3160,34062,20,-0.00065478638053861,4.58395026080992,0.90643541737979,0.105213457328307,0.371547621422877
5110,34062,20,-0.106768656420489,217.131874658519,5.73691266060535e-64,-0.148582453766819,0.181046735476442
6710,34062,19,-0.0142459913410713,29.6645050831963,0.389044906424291,0.49136476568923,0.154770526393123
4050,34062,18,-0.0100295343032408,20.9991043381608,0.591999182405782,-0.0809021126408049,0.845231856237285
